,reward_0,reward_1,reward_2,reward_3,reward_4,reward_5,timestep
103,-237.4379308288249,-127.41118021140424,-134.326187211489,-361.9118224819032,-526.5281555403507,-1025.2564269191084,206000
104,-234.29926077527364,-373.2242283468695,-4.905476349251675,-361.5845172919652,-4.494360248159098,-129.74498716759257,208000
105,-415.23047460901915,-255.5285087227471,-134.81740055157033,-380.62912301064597,-8.802731811606007,-135.17664951694968,210000
106,-257.6209956862079,-619.6794636429705,-132.90682792267788,-120.00915528822189,-136.40216474803933,-133.32194670397394,212000
107,-368.2518655291028,-251.39193319923095,-471.44218737653244,-239.70144308248686,-254.91575322719802,-252.68385867335982,214000
108,-236.3880118579446,-256.60065185357325,-554.0395752288441,-1045.8056912259146,-535.9719253217593,-1330.6905197095116,216000
109,-262.26321541424466,-124.11704998695024,-133.21099420406765,-3.5294404800517225,-128.3954467879297,-390.87250817327515,218000
110,-254.67983518322393,-395.5847834994786,-255.26481537091612,-133.99098935451147,-923.0954574195297,-4.42428087336854,220000
111,-132.18245344652607,-3.114362757515212,-308.4555514788825,-251.02209261674847,-364.5134829547316,-253.4553421722712,222000
112,-235.8069691591967,-257.93425821988603,-249.0501575797719,-126.86310941340028,-129.58858945519722,-525.7282181370372,224000
113,-259.0100349969069,-131.97837628559958,-350.72084350035044,-117.1384059424422,-4.361832293808627,-3.9311219969184816,226000
114,-131.452085033744,-272.41862988080896,-131.6325334780201,-126.7994978548882,-126.97953225816136,-774.3783574598962,228000
115,-4.280180418639286,-127.86074745373443,-131.2743022428235,-526.9173734674933,-391.24104139644373,-132.21563890166922,230000
116,-237.90870902499515,-3.1601936073259123,-260.65623885017044,-130.8709001572961,-512.6978344141539,-253.0664834824364,232000
117,-253.00240511119037,-384.24356396548166,-124.09436682004755,-347.89904553141474,-480.39603694615226,-5.792940521214363,234000
118,-240.69159205221442,-493.08706598377995,-449.35821587944093,-261.633594627834,-245.79089448424375,-131.61325576591307,236000
119,-264.8032373570709,-363.56996414006016,-129.5084289249014,-254.3736417919969,-128.6541502414384,-3.307391103509539,238000
120,-131.8648197599033,-125.9693164856707,-3.9454211883241483,-1323.1914100805002,-384.7732379188451,-336.54157988860374,240000
121,-125.5853990774564,-483.47193996034224,-253.48793349289357,-350.96631916900594,-233.8639610206304,-5.5866614847272995,242000
122,-6.356662898073985,-259.44141948327405,-133.62709118241685,-242.02167704769707,-239.41372450422088,-119.05148110918262,244000
123,-122.93461943241181,-365.2382711471632,-248.4447875113723,-129.52013527345838,-130.2582641357363,-117.81099073138468,246000
124,-133.5302388881466,-135.68043187402705,-5.816725526343915,-126.79939391615642,-221.41427241045648,-263.1109337053468,248000
125,-130.28459821498004,-252.07923428757763,-3.0129907987344904,-244.04477848912904,-248.00744146097458,-127.19791109007397,250000
126,-470.84332226669335,-252.40102311484222,-253.0316755080822,-483.6865205194369,-263.2281996998885,-7.970248949821128,252000
127,-254.14832686813773,-122.46293946279543,-255.5864411466386,-1101.3408556914446,-3.6624661054509535,-128.89202520373857,254000
128,-736.8421869578701,-131.51543902683423,-126.21655599538042,-236.13611023912912,-128.08878513057877,-123.54071450913668,256000
129,-132.55099464449532,-5.451006093465511,-131.03663710727076,-538.6206438343095,-5.441319373168835,-128.67002189647994,258000
130,-117.49576684598443,-392.45602269028956,-246.78167847644016,-253.07424416987308,-246.5871679467788,-129.55187196840973,260000
131,-4.044623685054812,-454.0484651743251,-251.60706471483243,-128.9025439487239,-256.9240111826462,-117.35133305889907,262000
132,-359.76521333427,-506.620473090735,-131.86848501181922,-4.854383451384485,-244.5595761656542,-268.4076600948324,264000
133,-4.255465522291769,-115.47577654323787,-125.4368351874726,-262.5577828636678,-235.76386032210556,-239.63474710918635,266000
134,-123.3914752064938,-422.33816002308026,-243.11544507740757,-426.69722697775507,-130.6218320283859,-237.22899400338943,268000
135,-238.28166357286685,-118.00808136190453,-122.05239006344979,-123.69527095111675,-249.6315063629341,-242.58560121519565,270000
136,-1356.445888414221,-251.4671844884317,-128.9006076265005,-131.39850633149427,-1319.191869981942,-1396.6666815300096,272000
137,-248.22502166269882,-6.364575276231531,-130.40628930259038,-132.8611535834949,-133.6008499612322,-134.59197080798683,274000
138,-432.67032036510136,-124.93462026241873,-358.6932557250655,-779.7776839425678,-643.6841326686981,-250.1200979652594,276000
139,-130.49361520999014,-131.433756747681,-119.67736427946575,-130.9891721191802,-129.1962702091506,-131.635226905306,278000
140,-238.42955789886165,-231.77829257471035,-480.4334423555462,-129.470711519774,-126.55889067852291,-121.86569196104143,280000
141,-248.6099000192112,-2.960277082578238,-236.4627683973433,-132.496029127843,-132.86097301444104,-247.30398867295477,282000
142,-239.97920674667506,-128.3714496984219,-239.6446712493596,-132.86031077985675,-133.78061123702142,-124.00798447030019,284000
143,-458.02758344783945,-341.35248790043903,-132.92017734319194,-134.14082109030377,-4.952916132228842,-337.98613988512227,286000
144,-252.20307176880266,-125.74192493772401,-253.72168164783548,-240.05338090694306,-123.94923582856418,-131.03627186046612,288000
145,-393.00043091496724,-353.56392686852536,-128.7920317019611,-268.01779090487463,-129.7174185193631,-265.5621885367345,290000
146,-131.48294087468585,-126.77533424862405,-134.66628930039099,-127.14419705783857,-2.088831711213909,-245.87816704043536,292000
147,-480.9636644331043,-2.3268099447629007,-129.1410377912089,-256.04881503207923,-437.2462168121969,-130.60473438474318,294000
148,-127.40699557882375,-372.55515985128346,-275.0287440043313,-128.771484962368,-3.173191644309812,-248.16562389408057,296000
149,-660.305320350869,-416.18372056720733,-245.08632632317574,-127.13713670783133,-124.13304738145402,-130.94708881559853,298000
150,-253.95194221717958,-123.10074680830127,-234.04353018866496,-413.68822666848945,-127.01507275039133,-131.36353448607815,300000
151,-235.59090215298588,-239.5034493062279,-117.2909941546019,-132.5816682095405,-244.2122461995513,-2.784798677276961,302000
152,-125.43659003589046,-523.0941861823497,-132.49089133978384,-242.99034130229097,-589.5151888127587,-245.31135758481506,304000
153,-125.86022312663465,-249.74436036359896,-127.49158069417885,-254.3456999990794,-386.4937668575137,-376.61421127923865,306000
154,-644.3601000003937,-248.14728414252076,-127.24924490952644,-3.0144462465374557,-129.5638559453524,-120.73168065759371,308000
155,-254.58156303110778,-244.6691713307365,-120.09064875710962,-383.2028293208606,-123.92977312984483,-119.47850846648258,310000
156,-119.03300436177862,-247.0300887488842,-133.2020489337935,-131.9769744738746,-132.2468809398557,-137.69260728865862,312000
157,-133.7692372409556,-246.68104073847164,-251.10213253181385,-122.5255442901099,-2.322357391663876,-2.2890325635065714,314000
158,-123.3918083629833,-391.01012773939516,-125.48326624495562,-130.11922700914803,-397.2342051667074,-130.2201793759823,316000
159,-397.6061586707732,-228.79286658326143,-245.46816912065904,-242.07985722114762,-130.81519370791105,-364.3982815698297,318000
160,-2.452024926360499,-2.5178639382473937,-115.33058737353218,-2.095078918104134,-119.69084851651107,-1126.2208829397446,320000
161,-5.084932611038807,-225.15368359022384,-480.71380108655563,-1074.2595288162413,-1079.972960172123,-371.3108090669765,322000
162,-914.8613883995287,-2.5024486305260614,-115.29833556213377,-246.34077745414763,-134.9196609933181,-351.657419027463,324000
163,-263.00783571337985,-349.2480994021303,-133.4242062687987,-127.29335084665155,-132.47539763483422,-345.9782906699806,326000
164,-222.31880890382124,-224.04048566514487,-116.82851084661948,-341.1813373527049,-128.17488397283208,-243.02020337816504,328000
165,-1202.6332550705808,-1196.1665363299471,-228.2404728800081,-1168.8458520879033,-233.6163756425436,-121.1098928160215,330000
166,-266.2421985138781,-347.05550774070406,-234.48060059019903,-3.5782629152754195,-1187.224512199666,-1223.3313602466687,332000
167,-1252.9098881094415,-229.08692583682327,-1165.4810787444449,-329.638007660867,-1193.5881462988575,-116.34466459398601,334000
168,-1157.3880789467378,-1182.4080123377028,-1226.7019366905636,-1273.7642835330937,-2.3085718823009045,-2.61427941796372,336000
169,-1192.644197560757,-1217.129679757537,-1269.6707595626676,-354.6588264535835,-1237.710132117781,-5.9184381546176,338000
170,-224.29548200496419,-1213.061849174451,-1219.6788918501088,-349.98802969724034,-1191.238759510951,-2.4395842949247792,340000
171,-1114.8689134375993,-1163.5662528761236,-2.397795169352334,-1181.6380565917627,-368.2311746104614,-229.12458143444334,342000
172,-1012.9424730788267,-118.09861839514758,-232.53369859813893,-123.13932255653002,-120.0796753671541,-120.04946653818031,344000
173,-350.279565650147,-237.552337266116,-234.8304415078094,-466.35928912515203,-549.4350720331618,-1208.0950480270483,346000
174,-365.3584210539982,-230.66974091041777,-1191.1833908374106,-120.65408375441696,-231.97158686466628,-228.09053823233734,348000
175,-236.31052863003578,-808.6119287037565,-3.6463682989876824,-594.6133946410465,-235.8726519631749,-500.92446621611674,350000
176,-897.9262731928878,-353.1323725206396,-350.3905145542263,-231.9114824313822,-128.24044138532955,-1074.5962173992846,352000
177,-345.35903581778757,-114.96265772744523,-223.6523981602669,-230.2899820286482,-464.3396366122315,-463.29071805315715,354000
178,-238.6537145991896,-119.69262724408726,-364.27123731763515,-237.0441479173136,-1044.2650526860066,-134.53146217536224,356000
179,-243.0792123188636,-3.0052379043233404,-232.51001209319466,-250.09058941780276,-127.46432112648363,-4.136284014379012,358000
180,-236.87811743597203,-557.4003973576774,-3.114544263283962,-784.4826130097432,-339.3135766882092,-234.05646815982482,360000
181,-232.1451251289124,-125.06473716205787,-117.28764082309222,-3.1730802318260327,-488.61691302847424,-371.09872350435575,362000
182,-412.5811959209585,-3.1171108569851764,-250.8442539010379,-235.34656820787208,-3.226329970231405,-253.76603238935544,364000
183,-273.014247894985,-667.8590803854919,-241.62334118073764,-231.98756229825986,-369.150095906787,-129.26892225672938,366000
184,-134.8925451441588,-233.51337406318206,-233.64013411384144,-250.1390633697604,-3.227114976197354,-132.5519536852815,368000
185,-123.05475164554088,-227.74612863240134,-234.84329122400237,-243.97322056399742,-133.42281233987228,-375.27784105988894,370000
186,-128.556143291046,-114.8611804626362,-2.5251705598930507,-131.84139748860602,-3.4013863218430607,-478.6394447596249,372000
187,-127.48742680880756,-131.34804822636784,-128.4628328297369,-134.5266823805599,-122.23489108059464,-351.1801152510498,374000
188,-340.68038905666697,-243.6882853871777,-119.45917028880528,-2.60101134680687,-237.08485903887328,-248.30863673553648,376000
189,-2.76853880139792,-132.3977706148614,-336.51680887169783,-124.08391471292111,-235.37571744429445,-241.1420166635951,378000
190,-132.98767170849365,-245.26183064908972,-244.13506104011626,-357.06791949992197,-126.97851609314021,-354.90231054371714,380000
191,-127.00989850695437,-2.9475984416382306,-1.8959798622961106,-357.44200012445157,-1.8111218459070466,-346.7960054394226,382000
192,-244.89706519623877,-239.11877288133172,-233.9467308591319,-245.09060063105338,-131.78036498852063,-134.2846644544035,384000
193,-117.09121562110681,-116.69660707598075,-321.97718952330524,-251.70945745904038,-355.2320969049591,-129.27482668943375,386000
194,-114.94597619797293,-246.19226635995167,-240.94575352036446,-351.0590238642055,-3.102349219470311,-2.4400401274773666,388000
195,-341.6551365047244,-249.80364063282926,-358.5752423383477,-127.34321123739389,-245.13394410019023,-243.33671325682332,390000
196,-132.47304321294104,-124.62966046662568,-364.50694925593467,-117.33602317463702,-359.5629525455625,-131.34499748223527,392000
197,-360.5720856861464,-241.27521367069784,-131.82035247948576,-132.7547985644155,-242.9222218109411,-347.11167846542367,394000
198,-938.4806442454357,-236.57875274554013,-223.11757261119564,-248.88178241349658,-1034.6718023432406,-243.04233762058377,396000
199,-343.60636424893056,-127.31088070260404,-353.8633423500366,-240.71866499983759,-334.1250223141731,-2.3576534349842295,398000
200,-228.02291264586972,-236.03349955125444,-2.321494988006439,-2.7825002864071555,-301.41848645139794,-238.13860472931643,400000
201,-246.91191471937205,-345.98615942553596,-1.8861555433083141,-235.2287024577528,-237.4078411609363,-2.3355546788842116,402000
202,-122.92948491203042,-5.095880823774005,-232.28192419520312,-234.94342264561993,-130.25705039433637,-239.55585239898596,404000
203,-118.06415810293782,-293.62805276319006,-496.0703876938602,-1.9104569687715949,-237.47072999674774,-251.69540653316508,406000
204,-114.2447288177146,-247.25759543185163,-242.56282106948078,-354.3576117068672,-247.70038981546568,-249.61082351409195,408000
205,-237.3819276994836,-250.37423917275348,-249.68098891633917,-122.6277016454168,-132.97045002620567,-241.31640654143612,410000
206,-128.58373952050752,-129.6929940059427,-362.8362170781023,-131.6136295773738,-131.06314713533703,-117.86041478996997,412000
207,-2.6607521944585355,-250.44296167319595,-118.48646660480645,-369.8694377769155,-134.37218751950206,-244.47176368208702,414000
208,-125.18874906335715,-238.93375892399985,-232.2751635650182,-249.441094753071,-369.69860391022456,-125.08774198206704,416000
209,-364.406855354083,-377.0523006453732,-129.20235753579956,-228.53420625539337,-247.20047597741893,-127.64341876373815,418000
210,-315.61910997169656,-117.13070391103258,-354.8102221901491,-240.7152650630084,-121.76150440762056,-243.9576822515657,420000
211,-127.69369686326269,-245.86628134927307,-3.8165779824694877,-238.14844080363267,-362.1068362477988,-2.4184281098749865,422000
212,-124.34325319050518,-131.41694349817757,-238.2296226857306,-248.6025560920914,-323.979568439624,-2.257230780299952,424000
213,-234.63102507465456,-133.66276616903457,-124.90462428137249,-122.2448725845006,-525.54297061352,-122.90755196519865,426000
214,-5.008376307426429,-237.4006600756541,-232.3642523005308,-123.7618452145917,-366.23785743868956,-132.72192529239513,428000
215,-6.45302532728221,-515.5774188460263,-118.29099635473948,-240.67883624729035,-250.3503701645057,-362.63074273883757,430000
216,-119.8489385020056,-344.2171272989137,-272.65809932770406,-376.89099955643843,-239.0055909023426,-132.9813901747033,432000
217,-439.7416366549258,-390.21042254699466,-5.430974667335368,-130.67580683848178,-132.37577506364494,-248.50224902498206,434000
218,-262.1008602184687,-125.8216591682635,-258.99246460244495,-359.18525852065426,-338.52109231606477,-367.2604583089615,436000
219,-126.24354903497198,-7.26940101794105,-251.85736059641823,-241.4724035954074,-249.64581453565543,-373.82270897891283,438000
220,-263.9462763203243,-350.51640072712127,-492.65719470128613,-122.67572933676128,-123.81947887308306,-315.6978674985553,440000
221,-127.23799184050014,-136.27686108154577,-131.63394274427537,-244.12324941963834,-132.0148123449607,-131.7384737261039,442000
222,-249.8503319649896,-121.69425426170248,-254.43929426065552,-394.43435821451243,-133.6581105715184,-124.25987175833043,444000
223,-361.35732673340783,-4.774389864305518,-127.16727183284068,-243.12924616464525,-239.48893602448686,-478.9129883239386,446000
224,-134.5880254663832,-234.89339270943648,-131.7466449934871,-119.704302330159,-5.337410930134331,-129.94181691452297,448000
225,-350.80907667236136,-248.21266545523522,-129.5193681824548,-366.91180156572517,-132.40275432344677,-121.9814278617184,450000
226,-250.66037184311705,-234.831298717723,-645.9718922241537,-759.3361030985873,-132.87448745626543,-126.30022368632281,452000
227,-131.89530744720702,-129.01675113793814,-122.11513541404352,-123.95849573660672,-242.28703040837485,-119.62349952683805,454000
228,-130.59573576178596,-130.92680775241783,-229.44684047012774,-242.27465140030282,-251.13359132383982,-249.80771990608878,456000
229,-117.39214117121452,-125.51763418846488,-2.608162506730302,-241.02395079555458,-280.8742256715197,-130.3026414232088,458000
