,reward_0,reward_1,reward_2,reward_3,reward_4,reward_5,timestep
289,16.0,12.0,9.0,13.0,21.0,21.0,58000
290,13.0,10.0,8.0,10.0,11.0,10.0,58200
291,11.0,15.0,19.0,24.0,14.0,11.0,58400
292,12.0,14.0,13.0,10.0,10.0,24.0,58600
293,15.0,9.0,20.0,18.0,12.0,16.0,58800
294,15.0,9.0,11.0,14.0,9.0,18.0,59000
295,14.0,8.0,17.0,11.0,18.0,27.0,59200
296,10.0,9.0,15.0,13.0,15.0,18.0,59400
297,18.0,17.0,15.0,10.0,28.0,13.0,59600
298,10.0,8.0,15.0,13.0,12.0,10.0,59800
299,12.0,12.0,22.0,10.0,20.0,11.0,60000
300,12.0,29.0,15.0,19.0,11.0,9.0,60200
301,14.0,13.0,13.0,11.0,14.0,9.0,60400
302,15.0,15.0,13.0,26.0,10.0,19.0,60600
303,10.0,11.0,14.0,10.0,14.0,10.0,60800
304,12.0,31.0,11.0,19.0,16.0,9.0,61000
305,9.0,10.0,15.0,8.0,8.0,14.0,61200
306,13.0,13.0,12.0,14.0,11.0,18.0,61400
307,15.0,11.0,17.0,10.0,22.0,18.0,61600
308,20.0,9.0,28.0,18.0,23.0,9.0,61800
309,18.0,9.0,13.0,11.0,9.0,12.0,62000
310,10.0,16.0,17.0,19.0,12.0,14.0,62200
311,14.0,10.0,10.0,31.0,16.0,11.0,62400
312,23.0,12.0,30.0,9.0,12.0,12.0,62600
313,10.0,18.0,11.0,13.0,16.0,14.0,62800
314,10.0,28.0,23.0,12.0,16.0,13.0,63000
315,10.0,24.0,13.0,10.0,11.0,30.0,63200
316,11.0,13.0,29.0,11.0,11.0,12.0,63400
317,13.0,12.0,9.0,20.0,10.0,13.0,63600
318,11.0,12.0,11.0,19.0,9.0,19.0,63800
319,18.0,11.0,10.0,11.0,22.0,12.0,64000
320,17.0,9.0,17.0,18.0,30.0,12.0,64200
321,13.0,12.0,12.0,10.0,14.0,11.0,64400
322,11.0,16.0,33.0,12.0,13.0,11.0,64600
323,13.0,12.0,12.0,22.0,11.0,12.0,64800
324,14.0,18.0,13.0,19.0,9.0,12.0,65000
325,21.0,13.0,10.0,10.0,19.0,15.0,65200
326,13.0,15.0,12.0,15.0,9.0,50.0,65400
327,18.0,13.0,14.0,16.0,10.0,11.0,65600
328,10.0,10.0,19.0,10.0,11.0,10.0,65800
329,11.0,21.0,8.0,15.0,15.0,15.0,66000
330,11.0,18.0,13.0,10.0,10.0,17.0,66200
331,11.0,18.0,17.0,17.0,22.0,12.0,66400
332,10.0,10.0,10.0,11.0,13.0,8.0,66600
333,22.0,13.0,12.0,10.0,11.0,9.0,66800
334,12.0,14.0,11.0,15.0,21.0,14.0,67000
335,16.0,19.0,11.0,19.0,11.0,11.0,67200
336,8.0,12.0,19.0,22.0,18.0,12.0,67400
337,23.0,12.0,14.0,8.0,11.0,9.0,67600
338,12.0,20.0,10.0,13.0,11.0,25.0,67800
339,15.0,14.0,18.0,12.0,22.0,9.0,68000
340,18.0,14.0,19.0,11.0,16.0,12.0,68200
341,15.0,18.0,20.0,10.0,12.0,15.0,68400
342,15.0,39.0,29.0,11.0,10.0,12.0,68600
